asin,product_name,title,rating,content,review_date,processing_batch_id,data_source,text_length,word_count,sentence_count,token_count,unique_word_count,avg_word_length,vader_compound,vader_pos,vader_neg,vader_neu,polarity_rating_disagree,disagreement_score,negation_count,negation_adjusted_sentiment,positive_word_count,negative_word_count,sentiment_ratio,mentioned_aspects,aspect_count,aspect_battery_sentiment,aspect_camera_sentiment,aspect_price_sentiment,aspect_delivery_sentiment,aspect_design_sentiment,aspect_quality_sentiment,aspect_performance_sentiment,aspect_service_sentiment,emotion_joy,emotion_anger,emotion_sadness,emotion_fear,emotion_surprise,emotion_trust,dominant_emotion,emoji_count,has_emoji,emoji_emotion,emoji_emotion_scores,slang_count,slang_terms,has_profanity,has_personal_info,review_age_days,is_recent_review,comprehensive_quality_score
B0FHB5V36G,"iQOO Z10R 5G (Aquamarine, 8GB RAM, 128GB Storage) | 32MP 4K Selfie Camera | Quad-Curved AMOLED Di...","4.0 out of 5 stars
 great daily driver, with one flaw",4.0,"i have a lot of phones, as amazon and flipkart already know. but, i do NOT use my mid/high end phones as my daily drivers. my gaming phones are stuck at home and have almost never seen the world outside my house. i will also tell you why i don't use my mid/high end phones outside - because i tend to drop them, crack them, etc.

but sometime in august/september i realized that i was doing so many things on my daily use phone that i needed a decent mid range phone. and that is when the search began. i had zeroed in on 4 different mid range phones, but i decided to settle on this one.

my main criteria for choosing a new phone was that it had to be decently powerful (able to create a presentation, in the worst of the cases), and MORE IMPORTANTLY, this new phone had to be very light weight.

this phone, the iqoo z10r fit the bill in every way, but one (wait for it).

the other phone i almost bought, but didn't really, was the tecno pova curve. that's a slim, light weight phone with a decent chipset (7300). it lost in the looks department.

but this phone had a lot of things going for it: a solid chipset (7400), great cameras (for a mid range phone, especially with the vivo legacy), fairly slim, and fairly light weight.

i have been using this phone as my daily driver for the past few months now, and the iqoo z10r has NOT disappointed in most departments, spare one: this phone is wide! had this phone been a little more wide... this phone would have been a square! holding the phone in a single hand is NOT easy because of how wide the phone is.

i am not a fan of the camera bump either. and the light... again, i am not a fan of it.

the front camera quality is amazing. rear cameras... i am not so sure. they are okay. my low/mid range infinix, redmi and realme phones probably take equally good, if not better pictures with their rear cameras, when compared to this phone's rear cameras.

another big problem: i think this phone could get damaged quite easily given how thin it is. just an hour back i was getting out of my friend's car, and my phone was in between my legs, or maybe i was sitting on it, and the phone fell on a concrete road, as i exited the vehicle. for a minute i thought: there goes my 20k. luckily i had bought a decently tough cover for the phone, so the phone survived (i hope). let's see... we will know if this phone can actually survive a few feet falls onto heavy concrete streets.

i have played multiple games on this phone - bgmi, racing games, some low end games, etc, and they all run smoothly. my ancient redmi k50 supports smooth + extreme+, but this phone supports only smooth + extreme. doesn't make much of a difference for me as i am a casual bgmi warrior.

overall, this is a good phone for the price, if you can overlook the fact that it is VERY WIDE!

Read more",Reviewed in India on 13 November 2025,20251118_114230,amazon_scraper,2825,541,41,541,198,4.2014787430683915,0.9888,0.127,0.07,0.803,False,0.4888,10,-0.011199999999999988,5,1,0.007380073800738007,"['battery', 'camera', 'price', 'design', 'quality', 'performance', 'service']",7,0.9888,0.9888,0.9888,0.0,0.9888,0.9888,0.9888,0.9888,1,0,1,0,0,1,joy,0,False,neutral,"{'dominant': 'neutral', 'emotions': {}}",2,"['lit', 'mid']",False,False,,False,0.7911070110701107
B0FHB5V36G,"iQOO Z10R 5G (Aquamarine, 8GB RAM, 128GB Storage) | 32MP 4K Selfie Camera | Quad-Curved AMOLED Di...","5.0 out of 5 stars
 I am very happy to share this review",5.0,"Superb Mobile, excellent quality, really value for money. Thanks iQOO.",Reviewed in India on 14 November 2025,20251118_114230,amazon_scraper,70,10,3,10,6,6.1,0.9245,0.691,0.0,0.309,False,0.07550000000000001,0,0.9245,1,0,0.09090909090909091,"['camera', 'price', 'quality']",3,0.0,0.9245,0.9245,0.0,0.0,0.9245,0.0,0.0,1,0,0,0,0,0,joy,0,False,neutral,"{'dominant': 'neutral', 'emotions': {}}",1,['lit'],False,False,,False,0.2676363636363636
B0FHB5V36G,"iQOO Z10R 5G (Aquamarine, 8GB RAM, 128GB Storage) | 32MP 4K Selfie Camera | Quad-Curved AMOLED Di...","5.0 out of 5 stars
 nice Quality",5.0,best,Reviewed in India on 13 November 2025,20251118_114230,amazon_scraper,4,1,1,1,1,4.0,0.6369,1.0,0.0,0.0,False,0.3631,0,0.6369,1,0,0.5,[],0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,joy,0,False,neutral,"{'dominant': 'neutral', 'emotions': {}}",0,[],False,False,,False,0.2288
B0FHB5V36G,"iQOO Z10R 5G (Aquamarine, 8GB RAM, 128GB Storage) | 32MP 4K Selfie Camera | Quad-Curved AMOLED Di...","5.0 out of 5 stars
 Happy with the purchase",5.0,Great purchase !! Working well and has overall good performance,Reviewed in India on 13 November 2025,20251118_114230,amazon_scraper,63,10,1,10,9,5.4,0.8652,0.58,0.0,0.42,False,0.13480000000000003,0,0.8652,2,0,0.18181818181818182,['performance'],1,0.0,0.0,0.0,0.0,0.0,0.0,0.8652,0.0,0,0,0,0,0,0,joy,0,False,neutral,"{'dominant': 'neutral', 'emotions': {}}",0,[],False,False,,False,0.2398727272727273
B0FHB5V36G,"iQOO Z10R 5G (Aquamarine, 8GB RAM, 128GB Storage) | 32MP 4K Selfie Camera | Quad-Curved AMOLED Di...","4.0 out of 5 stars
 Balanced Performance with Room for Improvement",4.0,"A decent mid-range mobile; feels smooth while using, lightweight, with a decent camera and good power efficiency.
The power adapter capacity could be improved, preferably from 44W to 80W (expected).
However, don’t rely on the water-resistant feature of this mobile.

Thanks 🙂",Reviewed in India on 24 October 2025,20251118_114230,amazon_scraper,275,42,4,42,26,5.5476190476190474,0.886,0.246,0.0,0.754,False,0.386,0,0.886,1,0,0.023255813953488372,"['battery', 'camera', 'performance']",3,0.886,0.886,0.0,0.0,0.0,0.0,0.886,0.0,0,0,0,0,0,0,joy,1,True,joy,"{'dominant': 'joy', 'emotions': {'joy': 1, 'anger': 0, 'sadness': 0, 'fear': 0, 'surprise': 0, 'love': 0}}",2,"['mid', 'cap']",False,False,,False,0.39448837209302323
B0FHB5V36G,"iQOO Z10R 5G (Aquamarine, 8GB RAM, 128GB Storage) | 32MP 4K Selfie Camera | Quad-Curved AMOLED Di...","5.0 out of 5 stars
 Friendly usage",5.0,Good mobile for this price,Reviewed in India on 10 November 2025,20251118_114230,amazon_scraper,26,5,1,5,5,4.4,0.4404,0.42,0.0,0.58,False,0.5596,0,0.4404,1,0,0.16666666666666666,['price'],1,0.0,0.0,0.4404,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,joy,0,False,neutral,"{'dominant': 'neutral', 'emotions': {}}",0,[],False,False,,False,0.2152
B0FHB5V36G,"iQOO Z10R 5G (Aquamarine, 8GB RAM, 128GB Storage) | 32MP 4K Selfie Camera | Quad-Curved AMOLED Di...","4.0 out of 5 stars
 Budget phone with quality",4.0,"Camera- excellent, Screen display- Good, but little bit whiteish...could have been better in contrast, sound- perfectly fine. Call quality is good, not heating, Battery is Good for daily nromal usage....Only cons- No Provision for Memory Card and no 3.5mm jack.",Reviewed in India on 12 October 2025,20251118_114230,amazon_scraper,261,40,11,40,23,5.55,0.9598,0.395,0.093,0.513,False,0.4598,3,0.6597999999999999,4,0,0.0975609756097561,"['battery', 'camera', 'quality']",3,0.9598,0.9598,0.0,0.0,0.0,0.9598,0.0,0.0,2,0,0,0,0,0,joy,0,False,neutral,"{'dominant': 'neutral', 'emotions': {}}",1,['lit'],False,False,,False,0.39683414634146336
B0FHB5V36G,"iQOO Z10R 5G (Aquamarine, 8GB RAM, 128GB Storage) | 32MP 4K Selfie Camera | Quad-Curved AMOLED Di...","5.0 out of 5 stars
 Z 10R experience",5.0,Excellent to use. Best camera ever used and great at gaming experience. The ui quality is awesome as well.,Reviewed in India on 6 November 2025,20251118_114230,amazon_scraper,106,19,4,19,16,4.631578947368421,0.9595,0.565,0.0,0.435,False,0.04049999999999998,0,0.9595,4,0,0.2,"['camera', 'quality']",2,0.0,0.9595,0.0,0.0,0.0,0.9595,0.0,0.0,2,0,0,0,0,0,joy,0,False,neutral,"{'dominant': 'neutral', 'emotions': {}}",1,['lit'],False,False,,False,0.2982
B0FHB5V36G,"iQOO Z10R 5G (Aquamarine, 8GB RAM, 128GB Storage) | 32MP 4K Selfie Camera | Quad-Curved AMOLED Di...","4.0 out of 5 stars
 great daily driver, with one flaw",4.0,"i have a lot of phones, as amazon and flipkart already know. but, i do NOT use my mid/high end phones as my daily drivers. my gaming phones are stuck at home and have almost never seen the world outside my house. i will also tell you why i don't use my mid/high end phones outside - because i tend to drop them, crack them, etc.

but sometime in august/september i realized that i was doing so many things on my daily use phone that i needed a decent mid range phone. and that is when the search began. i had zeroed in on 4 different mid range phones, but i decided to settle on this one.

my main criteria for choosing a new phone was that it had to be decently powerful (able to create a presentation, in the worst of the cases), and MORE IMPORTANTLY, this new phone had to be very light weight.

this phone, the iqoo z10r fit the bill in every way, but one (wait for it).

the other phone i almost bought, but didn't really, was the tecno pova curve. that's a slim, light weight phone with a decent chipset (7300). it lost in the looks department.

but this phone had a lot of things going for it: a solid chipset (7400), great cameras (for a mid range phone, especially with the vivo legacy), fairly slim, and fairly light weight.

i have been using this phone as my daily driver for the past few months now, and the iqoo z10r has NOT disappointed in most departments, spare one: this phone is wide! had this phone been a little more wide... this phone would have been a square! holding the phone in a single hand is NOT easy because of how wide the phone is.

i am not a fan of the camera bump either. and the light... again, i am not a fan of it.

the front camera quality is amazing. rear cameras... i am not so sure. they are okay. my low/mid range infinix, redmi and realme phones probably take equally good, if not better pictures with their rear cameras, when compared to this phone's rear cameras.

another big problem: i think this phone could get damaged quite easily given how thin it is. just an hour back i was getting out of my friend's car, and my phone was in between my legs, or maybe i was sitting on it, and the phone fell on a concrete road, as i exited the vehicle. for a minute i thought: there goes my 20k. luckily i had bought a decently tough cover for the phone, so the phone survived (i hope). let's see... we will know if this phone can actually survive a few feet falls onto heavy concrete streets.

i have played multiple games on this phone - bgmi, racing games, some low end games, etc, and they all run smoothly. my ancient redmi k50 supports smooth + extreme+, but this phone supports only smooth + extreme. doesn't make much of a difference for me as i am a casual bgmi warrior.

overall, this is a good phone for the price, if you can overlook the fact that it is VERY WIDE!

Read more",Reviewed in India on 13 November 2025,20251118_114230,amazon_scraper,2825,541,41,541,198,4.2014787430683915,0.9888,0.127,0.07,0.803,False,0.4888,10,-0.011199999999999988,5,1,0.007380073800738007,"['battery', 'camera', 'price', 'design', 'quality', 'performance', 'service']",7,0.9888,0.9888,0.9888,0.0,0.9888,0.9888,0.9888,0.9888,1,0,1,0,0,1,joy,0,False,neutral,"{'dominant': 'neutral', 'emotions': {}}",2,"['lit', 'mid']",False,False,,False,0.7911070110701107
B0FHB5V36G,"iQOO Z10R 5G (Aquamarine, 8GB RAM, 128GB Storage) | 32MP 4K Selfie Camera | Quad-Curved AMOLED Di...","5.0 out of 5 stars
 I am very happy to share this review",5.0,"Superb Mobile, excellent quality, really value for money. Thanks iQOO.",Reviewed in India on 14 November 2025,20251118_114230,amazon_scraper,70,10,3,10,6,6.1,0.9245,0.691,0.0,0.309,False,0.07550000000000001,0,0.9245,1,0,0.09090909090909091,"['camera', 'price', 'quality']",3,0.0,0.9245,0.9245,0.0,0.0,0.9245,0.0,0.0,1,0,0,0,0,0,joy,0,False,neutral,"{'dominant': 'neutral', 'emotions': {}}",1,['lit'],False,False,,False,0.2676363636363636
B0FHB5V36G,"iQOO Z10R 5G (Aquamarine, 8GB RAM, 128GB Storage) | 32MP 4K Selfie Camera | Quad-Curved AMOLED Di...","5.0 out of 5 stars
 nice Quality",5.0,best,Reviewed in India on 13 November 2025,20251118_114230,amazon_scraper,4,1,1,1,1,4.0,0.6369,1.0,0.0,0.0,False,0.3631,0,0.6369,1,0,0.5,[],0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,joy,0,False,neutral,"{'dominant': 'neutral', 'emotions': {}}",0,[],False,False,,False,0.2288
B0FHB5V36G,"iQOO Z10R 5G (Aquamarine, 8GB RAM, 128GB Storage) | 32MP 4K Selfie Camera | Quad-Curved AMOLED Di...","5.0 out of 5 stars
 Happy with the purchase",5.0,Great purchase !! Working well and has overall good performance,Reviewed in India on 13 November 2025,20251118_114230,amazon_scraper,63,10,1,10,9,5.4,0.8652,0.58,0.0,0.42,False,0.13480000000000003,0,0.8652,2,0,0.18181818181818182,['performance'],1,0.0,0.0,0.0,0.0,0.0,0.0,0.8652,0.0,0,0,0,0,0,0,joy,0,False,neutral,"{'dominant': 'neutral', 'emotions': {}}",0,[],False,False,,False,0.2398727272727273
B0FHB5V36G,"iQOO Z10R 5G (Aquamarine, 8GB RAM, 128GB Storage) | 32MP 4K Selfie Camera | Quad-Curved AMOLED Di...","4.0 out of 5 stars
 Balanced Performance with Room for Improvement",4.0,"A decent mid-range mobile; feels smooth while using, lightweight, with a decent camera and good power efficiency.
The power adapter capacity could be improved, preferably from 44W to 80W (expected).
However, don’t rely on the water-resistant feature of this mobile.

Thanks 🙂",Reviewed in India on 24 October 2025,20251118_114230,amazon_scraper,275,42,4,42,26,5.5476190476190474,0.886,0.246,0.0,0.754,False,0.386,0,0.886,1,0,0.023255813953488372,"['battery', 'camera', 'performance']",3,0.886,0.886,0.0,0.0,0.0,0.0,0.886,0.0,0,0,0,0,0,0,joy,1,True,joy,"{'dominant': 'joy', 'emotions': {'joy': 1, 'anger': 0, 'sadness': 0, 'fear': 0, 'surprise': 0, 'love': 0}}",2,"['mid', 'cap']",False,False,,False,0.39448837209302323
B0FHB5V36G,"iQOO Z10R 5G (Aquamarine, 8GB RAM, 128GB Storage) | 32MP 4K Selfie Camera | Quad-Curved AMOLED Di...","5.0 out of 5 stars
 Friendly usage",5.0,Good mobile for this price,Reviewed in India on 10 November 2025,20251118_114230,amazon_scraper,26,5,1,5,5,4.4,0.4404,0.42,0.0,0.58,False,0.5596,0,0.4404,1,0,0.16666666666666666,['price'],1,0.0,0.0,0.4404,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,joy,0,False,neutral,"{'dominant': 'neutral', 'emotions': {}}",0,[],False,False,,False,0.2152
B0FHB5V36G,"iQOO Z10R 5G (Aquamarine, 8GB RAM, 128GB Storage) | 32MP 4K Selfie Camera | Quad-Curved AMOLED Di...","4.0 out of 5 stars
 Budget phone with quality",4.0,"Camera- excellent, Screen display- Good, but little bit whiteish...could have been better in contrast, sound- perfectly fine. Call quality is good, not heating, Battery is Good for daily nromal usage....Only cons- No Provision for Memory Card and no 3.5mm jack.",Reviewed in India on 12 October 2025,20251118_114230,amazon_scraper,261,40,11,40,23,5.55,0.9598,0.395,0.093,0.513,False,0.4598,3,0.6597999999999999,4,0,0.0975609756097561,"['battery', 'camera', 'quality']",3,0.9598,0.9598,0.0,0.0,0.0,0.9598,0.0,0.0,2,0,0,0,0,0,joy,0,False,neutral,"{'dominant': 'neutral', 'emotions': {}}",1,['lit'],False,False,,False,0.39683414634146336
B0F1D9LCK3,"realme NARZO 80 Pro 5G (Speed Silver,8GB+256GB) | Segment's 1st MediaTek Dimensity 7400 Chipset |...","5.0 out of 5 stars
 Good phone for the price",5.0,"I'm using the mobile for almost a week. I feel that this worth the price - good camera, speed, display. Battery is normal, okay for daily use. Mobile is thin even with the mobile cover and very light weight. Easy to pull from pocket anytime.. Totally all together satisfied.

Good and very fast and fluid while playing games like BGM etc",Reviewed in India on 27 September 2025,20251118_114306,amazon_scraper,337,61,8,61,40,4.524590163934426,0.9542,0.289,0.0,0.711,False,0.04579999999999995,0,0.9542,4,0,0.06451612903225806,"['battery', 'camera', 'price', 'delivery', 'performance']",5,0.9542,0.9542,0.9542,0.9542,0.0,0.0,0.9542,0.0,0,0,0,0,0,0,joy,0,False,neutral,"{'dominant': 'neutral', 'emotions': {}}",0,[],False,False,,False,0.5100774193548387
B0F1D9LCK3,"realme NARZO 80 Pro 5G (Speed Silver,8GB+256GB) | Segment's 1st MediaTek Dimensity 7400 Chipset |...","4.0 out of 5 stars
 Best Phone Under 20K!!!!",4.0,"Nice One on this segment..!!!
Good perfomence.Picture Quality is awasome.I think this phone is an all-rounder under 20K....!!!!
Very smooth Touch pad we can easily Handle.Duel Sterio Speakers gives you best sound quality.",Reviewed in India on 2 November 2025,20251118_114306,amazon_scraper,221,33,11,33,24,5.7272727272727275,0.9256,0.317,0.0,0.683,False,0.4256,0,0.9256,3,0,0.08823529411764706,"['camera', 'quality', 'performance']",3,0.0,0.9256,0.0,0.0,0.0,0.9256,0.9256,0.0,0,0,0,0,0,0,joy,0,False,neutral,"{'dominant': 'neutral', 'emotions': {}}",1,['lit'],False,False,,False,0.366435294117647
B0F1D9LCK3,"realme NARZO 80 Pro 5G (Speed Silver,8GB+256GB) | Segment's 1st MediaTek Dimensity 7400 Chipset |...","5.0 out of 5 stars
 It is too good refferal to your friends",5.0,"Overall product is too good no heating issues while playing games or using while video taking.
Pros : Battry on worst case it will give minimum 12 hours
Fast charging and auto cut off
Camera also ok
No gaming lags and smooth touch fell

Cons: Sound very less

Connectivity issue while low signal it was getting blur sound",Reviewed in India on 2 November 2025,20251118_114306,amazon_scraper,321,58,2,58,49,4.517241379310345,-0.8074,0.098,0.217,0.685,True,1.8074,2,-1.0074,1,1,0.0,"['battery', 'camera', 'delivery', 'performance']",4,-0.8074,-0.8074,0.0,-0.8074,0.0,0.0,-0.8074,0.0,0,0,0,0,0,0,joy,0,False,neutral,"{'dominant': 'neutral', 'emotions': {}}",0,[],False,False,,False,0.4682
B0F1D9LCK3,"realme NARZO 80 Pro 5G (Speed Silver,8GB+256GB) | Segment's 1st MediaTek Dimensity 7400 Chipset |...","5.0 out of 5 stars
 you should have to purchase",5.0,"best best mobile it can also can take competeation with mire expesive mobile
it is beat in all category either in gaming or in camera quality
colour of mobile and its durebilty is excellent
you can bliendly purchase it
tis mibile is vary for money as well as time
it batery is too good quality with broad backup
its refresh rate is awesome
it didnt heat easily
speed is excellent
colour texture in to impressive
vvery light wait mobile",Reviewed in India on 24 September 2025,20251118_114306,amazon_scraper,435,79,1,79,55,4.518987341772152,0.9802,0.281,0.02,0.698,False,0.01980000000000004,0,0.9802,6,0,0.075,"['camera', 'price', 'quality', 'performance']",4,0.0,0.9802,0.9802,0.0,0.0,0.9802,0.9802,0.0,2,0,0,0,0,0,joy,0,False,neutral,"{'dominant': 'neutral', 'emotions': {}}",2,"['lit', 'fresh']",False,False,,False,0.56525
B0F1D9LCK3,"realme NARZO 80 Pro 5G (Speed Silver,8GB+256GB) | Segment's 1st MediaTek Dimensity 7400 Chipset |...","5.0 out of 5 stars
 Value for money",5.0,Good product .value for money.very sleek and stylish.,Reviewed in India on 10 November 2025,20251118_114306,amazon_scraper,53,8,4,8,5,5.75,0.6486,0.469,0.0,0.531,False,0.35140000000000005,0,0.6486,1,0,0.1111111111111111,['price'],1,0.0,0.0,0.6486,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,joy,0,False,neutral,"{'dominant': 'neutral', 'emotions': {}}",0,[],False,False,,False,0.22126666666666667
B0F1D9LCK3,"realme NARZO 80 Pro 5G (Speed Silver,8GB+256GB) | Segment's 1st MediaTek Dimensity 7400 Chipset |...","4.0 out of 5 stars
 Best multimedia mobile under 18k",4.0,Nice display for multimedia and speakers sounds also smooth and loud.,Reviewed in India on 25 September 2025,20251118_114306,amazon_scraper,69,11,2,11,9,5.363636363636363,0.4215,0.219,0.0,0.781,False,0.07850000000000001,0,0.4215,1,0,0.08333333333333333,['performance'],1,0.0,0.0,0.0,0.0,0.0,0.0,0.4215,0.0,0,0,0,0,0,0,joy,0,False,neutral,"{'dominant': 'neutral', 'emotions': {}}",0,[],False,False,,False,0.2293
B0F1D9LCK3,"realme NARZO 80 Pro 5G (Speed Silver,8GB+256GB) | Segment's 1st MediaTek Dimensity 7400 Chipset |...","5.0 out of 5 stars
 Excellent phone",5.0,Excellent phone I m loving it and amazing performance by the phone good looking and handy phone easy to use,Reviewed in India on 5 October 2025,20251118_114306,amazon_scraper,107,20,1,20,17,4.4,0.9531,0.57,0.0,0.43,False,0.04690000000000005,0,0.9531,3,0,0.14285714285714285,"['design', 'performance']",2,0.0,0.0,0.0,0.0,0.9531,0.0,0.9531,0.0,2,0,0,0,0,0,joy,0,False,neutral,"{'dominant': 'neutral', 'emotions': {}}",0,[],False,False,,False,0.29282857142857144
B0F1D9LCK3,"realme NARZO 80 Pro 5G (Speed Silver,8GB+256GB) | Segment's 1st MediaTek Dimensity 7400 Chipset |...","5.0 out of 5 stars
 Very good smartphone",5.0,Very good smartphone Battery life sound quality Ram Rom Best Smartphone it's very fast I gifted to my Beloved son,Reviewed in India on 1 November 2025,20251118_114306,amazon_scraper,113,20,1,20,17,4.7,0.8932,0.401,0.0,0.599,False,0.1068,0,0.8932,2,0,0.09523809523809523,"['battery', 'camera', 'delivery', 'quality', 'performance']",5,0.8932,0.8932,0.0,0.8932,0.0,0.8932,0.8932,0.0,1,0,0,0,0,0,joy,0,False,neutral,"{'dominant': 'neutral', 'emotions': {}}",1,['lit'],False,False,,False,0.3468857142857143
B0F1D9LCK3,"realme NARZO 80 Pro 5G (Speed Silver,8GB+256GB) | Segment's 1st MediaTek Dimensity 7400 Chipset |...","5.0 out of 5 stars
 Good phone for the price",5.0,"I'm using the mobile for almost a week. I feel that this worth the price - good camera, speed, display. Battery is normal, okay for daily use. Mobile is thin even with the mobile cover and very light weight. Easy to pull from pocket anytime.. Totally all together satisfied.

Good and very fast and fluid while playing games like BGM etc",Reviewed in India on 27 September 2025,20251118_114306,amazon_scraper,337,61,8,61,40,4.524590163934426,0.9542,0.289,0.0,0.711,False,0.04579999999999995,0,0.9542,4,0,0.06451612903225806,"['battery', 'camera', 'price', 'delivery', 'performance']",5,0.9542,0.9542,0.9542,0.9542,0.0,0.0,0.9542,0.0,0,0,0,0,0,0,joy,0,False,neutral,"{'dominant': 'neutral', 'emotions': {}}",0,[],False,False,,False,0.5100774193548387
B0F1D9LCK3,"realme NARZO 80 Pro 5G (Speed Silver,8GB+256GB) | Segment's 1st MediaTek Dimensity 7400 Chipset |...","4.0 out of 5 stars
 Best Phone Under 20K!!!!",4.0,"Nice One on this segment..!!!
Good perfomence.Picture Quality is awasome.I think this phone is an all-rounder under 20K....!!!!
Very smooth Touch pad we can easily Handle.Duel Sterio Speakers gives you best sound quality.",Reviewed in India on 2 November 2025,20251118_114306,amazon_scraper,221,33,11,33,24,5.7272727272727275,0.9256,0.317,0.0,0.683,False,0.4256,0,0.9256,3,0,0.08823529411764706,"['camera', 'quality', 'performance']",3,0.0,0.9256,0.0,0.0,0.0,0.9256,0.9256,0.0,0,0,0,0,0,0,joy,0,False,neutral,"{'dominant': 'neutral', 'emotions': {}}",1,['lit'],False,False,,False,0.366435294117647
B0F1D9LCK3,"realme NARZO 80 Pro 5G (Speed Silver,8GB+256GB) | Segment's 1st MediaTek Dimensity 7400 Chipset |...","5.0 out of 5 stars
 It is too good refferal to your friends",5.0,"Overall product is too good no heating issues while playing games or using while video taking.
Pros : Battry on worst case it will give minimum 12 hours
Fast charging and auto cut off
Camera also ok
No gaming lags and smooth touch fell

Cons: Sound very less

Connectivity issue while low signal it was getting blur sound",Reviewed in India on 2 November 2025,20251118_114306,amazon_scraper,321,58,2,58,49,4.517241379310345,-0.8074,0.098,0.217,0.685,True,1.8074,2,-1.0074,1,1,0.0,"['battery', 'camera', 'delivery', 'performance']",4,-0.8074,-0.8074,0.0,-0.8074,0.0,0.0,-0.8074,0.0,0,0,0,0,0,0,joy,0,False,neutral,"{'dominant': 'neutral', 'emotions': {}}",0,[],False,False,,False,0.4682
B0F1D9LCK3,"realme NARZO 80 Pro 5G (Speed Silver,8GB+256GB) | Segment's 1st MediaTek Dimensity 7400 Chipset |...","5.0 out of 5 stars
 you should have to purchase",5.0,"best best mobile it can also can take competeation with mire expesive mobile
it is beat in all category either in gaming or in camera quality
colour of mobile and its durebilty is excellent
you can bliendly purchase it
tis mibile is vary for money as well as time
it batery is too good quality with broad backup
its refresh rate is awesome
it didnt heat easily
speed is excellent
colour texture in to impressive
vvery light wait mobile",Reviewed in India on 24 September 2025,20251118_114306,amazon_scraper,435,79,1,79,55,4.518987341772152,0.9802,0.281,0.02,0.698,False,0.01980000000000004,0,0.9802,6,0,0.075,"['camera', 'price', 'quality', 'performance']",4,0.0,0.9802,0.9802,0.0,0.0,0.9802,0.9802,0.0,2,0,0,0,0,0,joy,0,False,neutral,"{'dominant': 'neutral', 'emotions': {}}",2,"['lit', 'fresh']",False,False,,False,0.56525
B0F1D9LCK3,"realme NARZO 80 Pro 5G (Speed Silver,8GB+256GB) | Segment's 1st MediaTek Dimensity 7400 Chipset |...","5.0 out of 5 stars
 Value for money",5.0,Good product .value for money.very sleek and stylish.,Reviewed in India on 10 November 2025,20251118_114306,amazon_scraper,53,8,4,8,5,5.75,0.6486,0.469,0.0,0.531,False,0.35140000000000005,0,0.6486,1,0,0.1111111111111111,['price'],1,0.0,0.0,0.6486,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,joy,0,False,neutral,"{'dominant': 'neutral', 'emotions': {}}",0,[],False,False,,False,0.22126666666666667
B0F1D9LCK3,"realme NARZO 80 Pro 5G (Speed Silver,8GB+256GB) | Segment's 1st MediaTek Dimensity 7400 Chipset |...","4.0 out of 5 stars
 Best multimedia mobile under 18k",4.0,Nice display for multimedia and speakers sounds also smooth and loud.,Reviewed in India on 25 September 2025,20251118_114306,amazon_scraper,69,11,2,11,9,5.363636363636363,0.4215,0.219,0.0,0.781,False,0.07850000000000001,0,0.4215,1,0,0.08333333333333333,['performance'],1,0.0,0.0,0.0,0.0,0.0,0.0,0.4215,0.0,0,0,0,0,0,0,joy,0,False,neutral,"{'dominant': 'neutral', 'emotions': {}}",0,[],False,False,,False,0.2293
B0F1D9LCK3,"realme NARZO 80 Pro 5G (Speed Silver,8GB+256GB) | Segment's 1st MediaTek Dimensity 7400 Chipset |...","5.0 out of 5 stars
 Excellent phone",5.0,Excellent phone I m loving it and amazing performance by the phone good looking and handy phone easy to use,Reviewed in India on 5 October 2025,20251118_114306,amazon_scraper,107,20,1,20,17,4.4,0.9531,0.57,0.0,0.43,False,0.04690000000000005,0,0.9531,3,0,0.14285714285714285,"['design', 'performance']",2,0.0,0.0,0.0,0.0,0.9531,0.0,0.9531,0.0,2,0,0,0,0,0,joy,0,False,neutral,"{'dominant': 'neutral', 'emotions': {}}",0,[],False,False,,False,0.29282857142857144
